tDate,Country,NumberOfTest
2022-01-30,Australia,119336
2022-01-30,Austria,425786
2022-01-30,Belgium,41746
2022-01-30,Canada,7258
2022-01-30,Chile,130969
2022-01-30,Colombia,59318
2022-01-30,Czechia,70765
2022-01-30,Denmark,118881
2022-01-30,Estonia,9847
2022-01-30,Finland,11057
2022-01-30,France,267000
2022-01-30,Germany,0
2022-01-30,Greece,177960
2022-01-30,Hungary,0
2022-01-30,Iceland,2941
2022-01-30,Ireland,14536
2022-01-30,Israel,277209
2022-01-30,Italy,818169
2022-01-30,Japan,118792
2022-01-30,Latvia,17535
2022-01-30,Lithuania,16084
2022-01-30,Luxembourg,719
2022-01-30,Mexico,7690
2022-01-30,Netherlands,131936
2022-01-30,New Zealand,0
2022-01-30,Norway,18292
2022-01-30,Poland,247606
2022-01-30,Portugal,138914
2022-01-30,Slovakia,33247
2022-01-30,Slovenia,11069
2022-01-30,South Korea,219228
2022-01-30,Spain,93766
2022-01-30,Sweden,77851
2022-01-30,Switzerland,46566
2022-01-30,Taiwan,12829
2022-01-30,Turkey,428214
2022-01-30,United Kingdom,1222474
