tDate,Country,NumberOfTest
2021-04-01,Australia,85666
2021-04-01,Austria,353719
2021-04-01,Belgium,64125
2021-04-01,Canada,128335
2021-04-01,Chile,69121
2021-04-01,Colombia,57618
2021-04-01,Costa Rica,4007
2021-04-01,Czechia,259752
2021-04-01,Denmark,139653
2021-04-01,Estonia,5938
2021-04-01,Finland,20700
2021-04-01,France,660087
2021-04-01,Germany,0
2021-04-01,Greece,53458
2021-04-01,Hungary,40444
2021-04-01,Iceland,764
2021-04-01,Ireland,19535
2021-04-01,Israel,35774
2021-04-01,Italy,461521
2021-04-01,Japan,65377
2021-04-01,Latvia,18174
2021-04-01,Lithuania,14875
2021-04-01,Luxembourg,13989
2021-04-01,Mexico,8973
2021-04-01,Netherlands,0
2021-04-01,New Zealand,5951
2021-04-01,Norway,10542
2021-04-01,Poland,218171
2021-04-01,Portugal,28742
2021-04-01,Slovakia,341437
2021-04-01,Slovenia,5427
2021-04-01,South Korea,42146
2021-04-01,Spain,0
2021-04-01,Sweden,46403
2021-04-01,Switzerland,57442
2021-04-01,Taiwan,605
2021-04-01,Turkey,243738
2021-04-01,United Kingdom,953206
2021-04-01,United States,1436328
