tDate,Country,NumberOfTest
2022-05-29,Australia,71787402
2022-05-29,Austria,187391997
2022-05-29,Belgium,34084891
2022-05-29,Canada,61932171
2022-05-29,Chile,38250820
2022-05-29,Colombia,0
2022-05-29,Czechia,54488281
2022-05-29,Denmark,64507016
2022-05-29,Estonia,3397510
2022-05-29,Finland,10933314
2022-05-29,France,274641327
2022-05-29,Germany,130060742
2022-05-29,Greece,82445411
2022-05-29,Iceland,1349179
2022-05-29,Ireland,12225533
2022-05-29,Israel,51284134
2022-05-29,Italy,220786003
2022-05-29,Japan,50106123
2022-05-29,Latvia,7213523
2022-05-29,Luxembourg,4266683
2022-05-29,Mexico,15319045
2022-05-29,Netherlands,30617770
2022-05-29,New Zealand,0
2022-05-29,Norway,11120274
2022-05-29,Portugal,42644919
2022-05-29,Slovakia,51173551
2022-05-29,Slovenia,5256971
2022-05-29,South Korea,48925787
2022-05-29,Sweden,18359124
2022-05-29,Switzerland,21098130
2022-05-29,Taiwan,11075954
2022-05-29,Turkey,162902327
