tDate,Country,NumberOfTest
2022-04-11,Australia,67762200
2022-04-11,Austria,179465832
2022-04-11,Belgium,33250999
2022-04-11,Canada,60047384
2022-04-11,Chile,35918551
2022-04-11,Colombia,34095221
2022-04-11,Czechia,54026357
2022-04-11,Denmark,66836615
2022-04-11,Estonia,3299239
2022-04-11,Finland,10578833
2022-04-11,France,264043683
2022-04-11,Greece,0
2022-04-11,Hungary,10770194
2022-04-11,Iceland,1306152
2022-04-11,Ireland,11935602
2022-04-11,Israel,49153973
2022-04-11,Italy,206592711
2022-04-11,Japan,43024555
2022-04-11,Latvia,7052074
2022-04-11,Lithuania,8551909
2022-04-11,Luxembourg,4191996
2022-04-11,Mexico,15016621
2022-04-11,Netherlands,30494961
2022-04-11,New Zealand,6954369
2022-04-11,Norway,11048682
2022-04-11,Portugal,40534335
2022-04-11,Slovakia,50765566
2022-04-11,Slovenia,4938349
2022-04-11,South Korea,90903655
2022-04-11,Spain,89236205
2022-04-11,Switzerland,20548491
2022-04-11,Taiwan,7475374
2022-04-11,Turkey,156429686
2022-04-11,United Kingdom,492085171
2022-04-11,United States,859317707
