tDate,Country,NumberOfTest
2021-01-20,Australia,0
2021-01-20,Austria,610150
2021-01-20,Belgium,53464
2021-01-20,Canada,162342
2021-01-20,Chile,41504
2021-01-20,Colombia,76482
2021-01-20,Costa Rica,2344
2021-01-20,Czechia,51313
2021-01-20,Denmark,116677
2021-01-20,Estonia,5386
2021-01-20,Finland,15794
2021-01-20,France,320195
2021-01-20,Germany,0
2021-01-20,Greece,30429
2021-01-20,Hungary,16005
2021-01-20,Iceland,645
2021-01-20,Ireland,24296
2021-01-20,Israel,93421
2021-01-20,Italy,372006
2021-01-20,Japan,86804
2021-01-20,Latvia,12732
2021-01-20,Lithuania,10568
2021-01-20,Luxembourg,6980
2021-01-20,Mexico,46303
2021-01-20,Netherlands,0
2021-01-20,New Zealand,0
2021-01-20,Norway,17560
2021-01-20,Poland,96174
2021-01-20,Portugal,75516
2021-01-20,Slovakia,146881
2021-01-20,Slovenia,4813
2021-01-20,South Korea,58007
2021-01-20,Spain,0
2021-01-20,Sweden,28494
2021-01-20,Switzerland,26687
2021-01-20,Taiwan,1245
2021-01-20,Turkey,168894
2021-01-20,United Kingdom,640856
2021-01-20,United States,2121541
