tDate,Country,NumberOfTest
2021-09-10,Australia,0
2021-09-10,Austria,321630
2021-09-10,Belgium,55051
2021-09-10,Canada,96398
2021-09-10,Chile,57718
2021-09-10,Colombia,53398
2021-09-10,Costa Rica,10956
2021-09-10,Czechia,106602
2021-09-10,Denmark,45413
2021-09-10,Estonia,6335
2021-09-10,Finland,17682
2021-09-10,France,836229
2021-09-10,Germany,0
2021-09-10,Greece,101654
2021-09-10,Hungary,14329
2021-09-10,Iceland,1604
2021-09-10,Ireland,25942
2021-09-10,Israel,181174
2021-09-10,Italy,343513
2021-09-10,Japan,145673
2021-09-10,Lithuania,22110
2021-09-10,Luxembourg,6479
2021-09-10,Mexico,27320
2021-09-10,New Zealand,13826
2021-09-10,Norway,23697
2021-09-10,Poland,81144
2021-09-10,Portugal,75199
2021-09-10,Slovakia,29089
2021-09-10,Slovenia,5490
2021-09-10,South Korea,55435
2021-09-10,Sweden,37493
2021-09-10,Switzerland,46787
2021-09-10,Taiwan,29131
2021-09-10,Turkey,318835
2021-09-10,United Kingdom,1066293
2021-09-10,United States,1617250
