Date,Country,NumberOfTest
2021-04-19,Australia,28648
2021-04-19,Austria,190653
2021-04-19,Belgium,44288
2021-04-19,Canada,123321
2021-04-19,Chile,72839
2021-04-19,Colombia,62609
2021-04-19,Costa Rica,2918
2021-04-19,Czechia,293857
2021-04-19,Denmark,200153
2021-04-19,Estonia,6221
2021-04-19,Finland,18542
2021-04-19,France,418542
2021-04-19,Germany,0
2021-04-19,Greece,20848
2021-04-19,Hungary,19399
2021-04-19,Iceland,4051
2021-04-19,Ireland,11881
2021-04-19,Israel,52888
2021-04-19,Italy,197963
2021-04-19,Japan,86696
2021-04-19,Latvia,2683
2021-04-19,Lithuania,20529
2021-04-19,Luxembourg,9600
2021-04-19,Mexico,22842
2021-04-19,Netherlands,0
2021-04-19,New Zealand,0
2021-04-19,Norway,22767
2021-04-19,Poland,94930
2021-04-19,Portugal,78716
2021-04-19,Slovakia,246196
2021-04-19,Slovenia,3643
2021-04-19,South Korea,0
2021-04-19,Spain,0
2021-04-19,Sweden,46636
2021-04-19,Switzerland,26614
2021-04-19,Taiwan,719
2021-04-19,Turkey,318869
2021-04-19,United Kingdom,1041368
2021-04-19,United States,1011322
