tDate,Country,NumberOfTest
2020-07-27,Australia,51966
2020-07-27,Austria,5271
2020-07-27,Belgium,14560
2020-07-27,Canada,117756
2020-07-27,Chile,21544
2020-07-27,Colombia,30265
2020-07-27,Costa Rica,1701
2020-07-27,Denmark,20724
2020-07-27,Estonia,369
2020-07-27,Finland,3403
2020-07-27,France,103287
2020-07-27,Germany,0
2020-07-27,Greece,3632
2020-07-27,Hungary,2029
2020-07-27,Iceland,37
2020-07-27,Ireland,5804
2020-07-27,Israel,28245
2020-07-27,Italy,44925
2020-07-27,Japan,24182
2020-07-27,Latvia,801
2020-07-27,Lithuania,530
2020-07-27,Luxembourg,14254
2020-07-27,Mexico,16118
2020-07-27,Netherlands,0
2020-07-27,New Zealand,1606
2020-07-27,Norway,6879
2020-07-27,Poland,0
2020-07-27,Portugal,13333
2020-07-27,Slovakia,1548
2020-07-27,Slovenia,874
2020-07-27,South Korea,4492
2020-07-27,Spain,0
2020-07-27,Sweden,7566
2020-07-27,Switzerland,5418
2020-07-27,Taiwan,201
2020-07-27,Turkey,45283
2020-07-27,United Kingdom,89565
2020-07-27,United States,797211
