tDate,Country,NumberOfTest
2022-06-08,Australia,72464393
2022-06-08,Austria,188315196
2022-06-08,Belgium,34197662
2022-06-08,Chile,38815977
2022-06-08,Colombia,0
2022-06-08,Czechia,54534643
2022-06-08,Denmark,64556829
2022-06-08,Greece,83285278
2022-06-08,Iceland,1365313
2022-06-08,Ireland,12271851
2022-06-08,Israel,51449616
2022-06-08,Italy,222361374
2022-06-08,Japan,51310938
2022-06-08,Latvia,7235893
2022-06-08,Luxembourg,4279610
2022-06-08,Mexico,15433768
2022-06-08,Netherlands,30638402
2022-06-08,New Zealand,0
2022-06-08,Norway,11133095
2022-06-08,Slovakia,51206731
2022-06-08,Slovenia,5292345
2022-06-08,South Korea,50027621
2022-06-08,Spain,92681072
2022-06-08,Taiwan,11992862
