tDate,Country,NumberOfTest
2021-04-10,Australia,0
2021-04-10,Austria,316396
2021-04-10,Belgium,36205
2021-04-10,Canada,150904
2021-04-10,Chile,73833
2021-04-10,Colombia,71561
2021-04-10,Costa Rica,5938
2021-04-10,Czechia,52605
2021-04-10,Denmark,151559
2021-04-10,Estonia,3720
2021-04-10,Finland,17227
2021-04-10,France,296143
2021-04-10,Germany,0
2021-04-10,Greece,65871
2021-04-10,Hungary,36612
2021-04-10,Iceland,600
2021-04-10,Ireland,16849
2021-04-10,Israel,11188
2021-04-10,Italy,437131
2021-04-10,Japan,40924
2021-04-10,Latvia,16852
2021-04-10,Lithuania,11203
2021-04-10,Luxembourg,7710
2021-04-10,Mexico,10837
2021-04-10,Netherlands,0
2021-04-10,New Zealand,0
2021-04-10,Norway,13128
2021-04-10,Poland,209141
2021-04-10,Portugal,31800
2021-04-10,Slovakia,764809
2021-04-10,Slovenia,2895
2021-04-10,South Korea,39415
2021-04-10,Spain,0
2021-04-10,Sweden,44659
2021-04-10,Switzerland,21546
2021-04-10,Taiwan,230
2021-04-10,Turkey,302735
2021-04-10,United Kingdom,482153
2021-04-10,United States,1007488
