tDate,Country,NumberOfTest
2021-06-30,Australia,150542
2021-06-30,Austria,291247
2021-06-30,Belgium,74465
2021-06-30,Canada,62821
2021-06-30,Chile,23337
2021-06-30,Colombia,114157
2021-06-30,Costa Rica,10048
2021-06-30,Czechia,128729
2021-06-30,Denmark,89950
2021-06-30,Estonia,2846
2021-06-30,Finland,8898
2021-06-30,France,267203
2021-06-30,Greece,38656
2021-06-30,Hungary,9457
2021-06-30,Israel,59262
2021-06-30,Italy,228964
2021-06-30,Japan,67576
2021-06-30,Latvia,8694
2021-06-30,Lithuania,9323
2021-06-30,Luxembourg,5115
2021-06-30,Mexico,17557
2021-06-30,New Zealand,10099
2021-06-30,Norway,18242
2021-06-30,Poland,99595
2021-06-30,Portugal,66420
2021-06-30,Slovakia,68561
2021-06-30,Slovenia,1623
2021-06-30,South Korea,26079
2021-06-30,Switzerland,22703
2021-06-30,Taiwan,31504
2021-06-30,Turkey,228163
2021-06-30,United Kingdom,1251696
2021-06-30,United States,468283
