tDate,Country,NumberOfTest
2022-05-09,Australia,70040749
2022-05-09,Austria,184215396
2022-05-09,Belgium,33802871
2022-05-09,Canada,61306765
2022-05-09,Chile,37155352
2022-05-09,Colombia,0
2022-05-09,Czechia,54374051
2022-05-09,Denmark,64391452
2022-05-09,Estonia,3367300
2022-05-09,Finland,10823408
2022-05-09,France,271458947
2022-05-09,Greece,0
2022-05-09,Hungary,0
2022-05-09,Iceland,1328086
2022-05-09,Ireland,12119796
2022-05-09,Israel,50569979
2022-05-09,Italy,216195210
2022-05-09,Japan,47635055
2022-05-09,Latvia,7159741
2022-05-09,Lithuania,8674628
2022-05-09,Luxembourg,4242110
2022-05-09,Mexico,15184518
2022-05-09,Netherlands,30585238
2022-05-09,New Zealand,7107259
2022-05-09,Norway,11095758
2022-05-09,Portugal,41642475
2022-05-09,Slovakia,51098790
2022-05-09,Slovenia,5162785
2022-05-09,South Korea,46298470
2022-05-09,Spain,90924252
2022-05-09,Switzerland,20927607
2022-05-09,Taiwan,9110407
2022-05-09,Turkey,160252618
2022-05-09,United Kingdom,500638667
2022-05-09,United States,881040983
