tDate,Country,NumberOfTest
2020-05-29,Australia,30178
2020-05-29,Austria,6930
2020-05-29,Belgium,13616
2020-05-29,Canada,50099
2020-05-29,Chile,16333
2020-05-29,Costa Rica,540
2020-05-29,Denmark,11786
2020-05-29,Estonia,1221
2020-05-29,Finland,2802
2020-05-29,France,49620
2020-05-29,Germany,0
2020-05-29,Greece,4377
2020-05-29,Hungary,6141
2020-05-29,Iceland,534
2020-05-29,Ireland,4364
2020-05-29,Israel,1863
2020-05-29,Italy,110368
2020-05-29,Japan,3501
2020-05-29,Latvia,1427
2020-05-29,Lithuania,5400
2020-05-29,Luxembourg,2205
2020-05-29,Mexico,9375
2020-05-29,Netherlands,0
2020-05-29,New Zealand,2413
2020-05-29,Norway,2595
2020-05-29,Poland,51575
2020-05-29,Portugal,16135
2020-05-29,Slovakia,3433
2020-05-29,Slovenia,613
2020-05-29,South Korea,14267
2020-05-29,Spain,0
2020-05-29,Switzerland,3683
2020-05-29,Taiwan,156
2020-05-29,Turkey,36155
2020-05-29,United Kingdom,105459
2020-05-29,United States,545191
