tDate,Country,NumberOfTest
2021-02-03,Australia,59220
2021-02-03,Austria,181897
2021-02-03,Belgium,60706
2021-02-03,Canada,72422
2021-02-03,Chile,32488
2021-02-03,Colombia,62561
2021-02-03,Costa Rica,2668
2021-02-03,Czechia,64873
2021-02-03,Denmark,115171
2021-02-03,Estonia,5260
2021-02-03,Finland,22844
2021-02-03,France,350023
2021-02-03,Germany,0
2021-02-03,Greece,38696
2021-02-03,Hungary,15434
2021-02-03,Iceland,697
2021-02-03,Ireland,18442
2021-02-03,Israel,86391
2021-02-03,Italy,372209
2021-02-03,Japan,68807
2021-02-03,Latvia,12317
2021-02-03,Lithuania,9646
2021-02-03,Luxembourg,9300
2021-02-03,Mexico,37436
2021-02-03,Netherlands,0
2021-02-03,New Zealand,4107
2021-02-03,Norway,17961
2021-02-03,Poland,93812
2021-02-03,Portugal,53401
2021-02-03,Slovakia,110248
2021-02-03,Slovenia,5160
2021-02-03,South Korea,60717
2021-02-03,Spain,0
2021-02-03,Sweden,29034
2021-02-03,Switzerland,31048
2021-02-03,Taiwan,1167
2021-02-03,Turkey,148192
2021-02-03,United Kingdom,801949
2021-02-03,United States,1868444
