tDate,Country,NumberOfTest
2022-01-10,Australia,0
2022-01-10,Austria,528372
2022-01-10,Belgium,84147
2022-01-10,Canada,345284
2022-01-10,Chile,66950
2022-01-10,Colombia,96304
2022-01-10,Costa Rica,8155
2022-01-10,Czechia,104555
2022-01-10,Denmark,207979
2022-01-10,Estonia,8338
2022-01-10,Finland,21474
2022-01-10,Greece,130443
2022-01-10,Hungary,73614
2022-01-10,Ireland,43834
2022-01-10,Israel,404442
2022-01-10,Italy,612821
2022-01-10,Japan,33040
2022-01-10,Latvia,5780
2022-01-10,Lithuania,24539
2022-01-10,Luxembourg,3850
2022-01-10,Mexico,47766
2022-01-10,Netherlands,97058
2022-01-10,New Zealand,0
2022-01-10,Norway,35174
2022-01-10,Poland,145045
2022-01-10,Portugal,242962
2022-01-10,Slovakia,67508
2022-01-10,Slovenia,10257
2022-01-10,South Korea,48606
2022-01-10,Switzerland,88067
2022-01-10,Taiwan,26722
2022-01-10,Turkey,403104
2022-01-10,United Kingdom,1746151
