tDate,Country,NumberOfTest
2022-06-14,Australia,72826646
2022-06-14,Austria,188904254
2022-06-14,Belgium,34263232
2022-06-14,Chile,39230041
2022-06-14,Colombia,0
2022-06-14,Czechia,54557651
2022-06-14,Denmark,64592596
2022-06-14,Estonia,3418116
2022-06-14,Finland,11012606
2022-06-14,France,277407172
2022-06-14,Greece,0
2022-06-14,Iceland,1371028
2022-06-14,Ireland,12299747
2022-06-14,Israel,51570575
2022-06-14,Italy,223328731
2022-06-14,Japan,52697510
2022-06-14,Latvia,7247780
2022-06-14,Lithuania,8715129
2022-06-14,Luxembourg,4288493
2022-06-14,Mexico,15523286
2022-06-14,Netherlands,30657408
2022-06-14,New Zealand,0
2022-06-14,Norway,11142513
2022-06-14,Slovakia,51221127
2022-06-14,Slovenia,5310193
2022-06-14,South Korea,50694233
2022-06-14,Spain,93029993
2022-06-14,Taiwan,12470647
2022-06-14,United States,910629131
