tDate,Country,NumberOfTest
2020-09-12,Australia,0
2020-09-12,Austria,14674
2020-09-12,Belgium,27126
2020-09-12,Canada,102439
2020-09-12,Chile,38062
2020-09-12,Colombia,32094
2020-09-12,Costa Rica,2996
2020-09-12,Czechia,13317
2020-09-12,Denmark,41718
2020-09-12,Estonia,2136
2020-09-12,Finland,10330
2020-09-12,France,101940
2020-09-12,Germany,0
2020-09-12,Greece,0
2020-09-12,Hungary,11841
2020-09-12,Iceland,334
2020-09-12,Ireland,12230
2020-09-12,Israel,30571
2020-09-12,Italy,149258
2020-09-12,Japan,10545
2020-09-12,Latvia,2258
2020-09-12,Lithuania,2487
2020-09-12,Luxembourg,7815
2020-09-12,Mexico,6433
2020-09-12,Netherlands,0
2020-09-12,New Zealand,7485
2020-09-12,Norway,7118
2020-09-12,Poland,41445
2020-09-12,Portugal,16528
2020-09-12,Slovakia,3080
2020-09-12,Slovenia,1793
2020-09-12,South Korea,17843
2020-09-12,Spain,0
2020-09-12,Sweden,20382
2020-09-12,Switzerland,9864
2020-09-12,Taiwan,126
2020-09-12,Turkey,98326
2020-09-12,United Kingdom,228748
2020-09-12,United States,864892
