tDate,Country,NumberOfTest
2020-10-12,Australia,27447
2020-10-12,Austria,13668
2020-10-12,Belgium,44535
2020-10-12,Canada,124674
2020-10-12,Chile,35907
2020-10-12,Colombia,28290
2020-10-12,Costa Rica,1630
2020-10-12,Czechia,22048
2020-10-12,Denmark,40602
2020-10-12,Estonia,3425
2020-10-12,Finland,13285
2020-10-12,France,292276
2020-10-12,Germany,0
2020-10-12,Greece,6966
2020-10-12,Hungary,8527
2020-10-12,Iceland,3129
2020-10-12,Ireland,13988
2020-10-12,Israel,47366
2020-10-12,Italy,145091
2020-10-12,Japan,23235
2020-10-12,Latvia,2169
2020-10-12,Lithuania,6044
2020-10-12,Luxembourg,6614
2020-10-12,Mexico,15395
2020-10-12,Netherlands,0
2020-10-12,New Zealand,3017
2020-10-12,Norway,19921
2020-10-12,Poland,49307
2020-10-12,Portugal,23343
2020-10-12,Slovakia,5058
2020-10-12,Slovenia,3308
2020-10-12,South Korea,5238
2020-10-12,Spain,0
2020-10-12,Sweden,21564
2020-10-12,Switzerland,14976
2020-10-12,Taiwan,305
2020-10-12,Turkey,115605
2020-10-12,United Kingdom,219074
2020-10-12,United States,808770
