tDate,Country,NumberOfTest
2021-09-09,Australia,240272
2021-09-09,Austria,347969
2021-09-09,Belgium,44478
2021-09-09,Canada,77185
2021-09-09,Chile,60081
2021-09-09,Colombia,51555
2021-09-09,Costa Rica,6153
2021-09-09,Czechia,82959
2021-09-09,Denmark,55007
2021-09-09,Estonia,6453
2021-09-09,Finland,17468
2021-09-09,France,612665
2021-09-09,Greece,91875
2021-09-09,Hungary,13214
2021-09-09,Iceland,1997
2021-09-09,Ireland,26036
2021-09-09,Israel,136363
2021-09-09,Italy,352003
2021-09-09,Japan,120520
2021-09-09,Luxembourg,5015
2021-09-09,Mexico,25760
2021-09-09,New Zealand,0
2021-09-09,Norway,27299
2021-09-09,Poland,76468
2021-09-09,Portugal,59882
2021-09-09,Slovakia,23113
2021-09-09,Slovenia,5186
2021-09-09,South Korea,0
2021-09-09,Spain,0
2021-09-09,Switzerland,39415
2021-09-09,Taiwan,24779
2021-09-09,Turkey,314793
2021-09-09,United Kingdom,1248986
2021-09-09,United States,1276843
