Date,Country,NumberOfTest
2020-05-04,Australia,17107
2020-05-04,Austria,4716
2020-05-04,Belgium,23199
2020-05-04,Canada,56043
2020-05-04,Chile,7913
2020-05-04,Costa Rica,106
2020-05-04,Denmark,17830
2020-05-04,Estonia,1889
2020-05-04,Finland,1767
2020-05-04,Germany,0
2020-05-04,Greece,1619
2020-05-04,Hungary,1948
2020-05-04,Iceland,868
2020-05-04,Ireland,8617
2020-05-04,Israel,9260
2020-05-04,Italy,60630
2020-05-04,Japan,1332
2020-05-04,Latvia,1219
2020-05-04,Lithuania,4027
2020-05-04,Luxembourg,1036
2020-05-04,Mexico,6030
2020-05-04,Netherlands,0
2020-05-04,New Zealand,5237
2020-05-04,Norway,4729
2020-05-04,Poland,15160
2020-05-04,Portugal,11889
2020-05-04,Slovakia,2060
2020-05-04,Slovenia,1338
2020-05-04,South Korea,3360
2020-05-04,Spain,0
2020-05-04,Taiwan,528
2020-05-04,Turkey,35771
2020-05-04,United Kingdom,72630
2020-05-04,United States,250519
