tDate,Country,NumberOfTest
2021-07-03,Australia,0
2021-07-03,Austria,343935
2021-07-03,Belgium,55547
2021-07-03,Canada,44743
2021-07-03,Chile,66147
2021-07-03,Colombia,101596
2021-07-03,Czechia,75239
2021-07-03,Denmark,68743
2021-07-03,Estonia,2117
2021-07-03,Finland,10617
2021-07-03,Hungary,0
2021-07-03,Israel,39173
2021-07-03,Italy,284801
2021-07-03,Japan,38122
2021-07-03,Latvia,9545
2021-07-03,Luxembourg,4593
2021-07-03,Mexico,4695
2021-07-03,New Zealand,0
2021-07-03,Norway,6794
2021-07-03,Portugal,56342
2021-07-03,Slovakia,12219
2021-07-03,Slovenia,845
2021-07-03,South Korea,25771
2021-07-03,Sweden,15050
2021-07-03,Switzerland,24730
2021-07-03,Taiwan,20104
2021-07-03,Turkey,218924
2021-07-03,United Kingdom,659338
