tDate,Country,NumberOfTest
2021-03-12,Australia,0
2021-03-12,Austria,357890
2021-03-12,Belgium,58221
2021-03-12,Canada,120366
2021-03-12,Chile,65686
2021-03-12,Colombia,47976
2021-03-12,Costa Rica,3022
2021-03-12,Czechia,194787
2021-03-12,Denmark,161223
2021-03-12,Estonia,8561
2021-03-12,Finland,22295
2021-03-12,France,464619
2021-03-12,Germany,0
2021-03-12,Greece,47557
2021-03-12,Hungary,36796
2021-03-12,Iceland,753
2021-03-12,Ireland,16499
2021-03-12,Israel,85495
2021-03-12,Italy,487702
2021-03-12,Japan,55562
2021-03-12,Latvia,18026
2021-03-12,Lithuania,9588
2021-03-12,Luxembourg,11770
2021-03-12,Mexico,23457
2021-03-12,Netherlands,0
2021-03-12,New Zealand,0
2021-03-12,Norway,29811
2021-03-12,Poland,131296
2021-03-12,Portugal,27281
2021-03-12,Slovakia,399060
2021-03-12,Slovenia,5167
2021-03-12,South Korea,0
2021-03-12,Spain,0
2021-03-12,Sweden,39611
2021-03-12,Switzerland,34244
2021-03-12,Taiwan,641
2021-03-12,Turkey,148856
2021-03-12,United Kingdom,1402203
2021-03-12,United States,1397210
