tDate,Country,NumberOfTest
2022-02-07,Australia,82525
2022-02-07,Austria,417128
2022-02-07,Belgium,63368
2022-02-07,Canada,157561
2022-02-07,Chile,118824
2022-02-07,Colombia,40169
2022-02-07,Costa Rica,6751
2022-02-07,Czechia,147888
2022-02-07,Denmark,181977
2022-02-07,Estonia,11049
2022-02-07,Finland,16634
2022-02-07,France,855834
2022-02-07,Greece,0
2022-02-07,Hungary,112690
2022-02-07,Iceland,3476
2022-02-07,Ireland,13535
2022-02-07,Israel,189492
2022-02-07,Italy,393663
2022-02-07,Japan,316989
2022-02-07,Latvia,9396
2022-02-07,Lithuania,24801
2022-02-07,Luxembourg,3798
2022-02-07,Mexico,7906
2022-02-07,Netherlands,144175
2022-02-07,New Zealand,0
2022-02-07,Norway,40984
2022-02-07,Poland,80345
2022-02-07,Portugal,173350
2022-02-07,Slovakia,90568
2022-02-07,Slovenia,3180
2022-02-07,South Korea,0
2022-02-07,Spain,197013
2022-02-07,Switzerland,80988
2022-02-07,Taiwan,46750
2022-02-07,Turkey,432131
2022-02-07,United Kingdom,1211277
2022-02-07,United States,977415
