tDate,Country,NumberOfTest
2021-12-13,Australia,164266
2021-12-13,Austria,261523
2021-12-13,Belgium,73140
2021-12-13,Canada,96223
2021-12-13,Chile,56751
2021-12-13,Colombia,58988
2021-12-13,Costa Rica,3018
2021-12-13,Czechia,117955
2021-12-13,Denmark,229761
2021-12-13,Estonia,6526
2021-12-13,Finland,16422
2021-12-13,France,1078326
2021-12-13,Greece,0
2021-12-13,Hungary,85041
2021-12-13,Iceland,2683
2021-12-13,Ireland,27383
2021-12-13,Israel,109625
2021-12-13,Italy,358239
2021-12-13,Japan,53509
2021-12-13,Latvia,4210
2021-12-13,Lithuania,18551
2021-12-13,Luxembourg,2873
2021-12-13,Mexico,16837
2021-12-13,Netherlands,66973
2021-12-13,New Zealand,15830
2021-12-13,Norway,38177
2021-12-13,Poland,141855
2021-12-13,Portugal,122644
2021-12-13,Slovakia,79508
2021-12-13,Slovenia,5113
2021-12-13,Spain,0
2021-12-13,Switzerland,64434
2021-12-13,Taiwan,17867
2021-12-13,Turkey,351536
2021-12-13,United Kingdom,1292961
2021-12-13,United States,1052236
