tDate,Country,NumberOfTest
2020-12-10,Australia,37254
2020-12-10,Austria,27915
2020-12-10,Belgium,38199
2020-12-10,Canada,212142
2020-12-10,Chile,32509
2020-12-10,Colombia,60272
2020-12-10,Costa Rica,2907
2020-12-10,Czechia,35020
2020-12-10,Denmark,109670
2020-12-10,Estonia,3571
2020-12-10,Finland,18679
2020-12-10,France,226586
2020-12-10,Germany,0
2020-12-10,Greece,32494
2020-12-10,Hungary,29325
2020-12-10,Iceland,845
2020-12-10,Ireland,12688
2020-12-10,Israel,77817
2020-12-10,Italy,242699
2020-12-10,Japan,44612
2020-12-10,Latvia,9642
2020-12-10,Lithuania,15199
2020-12-10,Luxembourg,12693
2020-12-10,Mexico,33656
2020-12-10,Netherlands,0
2020-12-10,New Zealand,0
2020-12-10,Norway,19338
2020-12-10,Poland,75987
2020-12-10,Portugal,41851
2020-12-10,Slovakia,66975
2020-12-10,Slovenia,6453
2020-12-10,South Korea,27027
2020-12-10,Spain,0
2020-12-10,Sweden,39644
2020-12-10,Switzerland,34582
2020-12-10,Taiwan,434
2020-12-10,Turkey,206202
2020-12-10,United Kingdom,400646
2020-12-10,United States,2176271
