tDate,Country,NumberOfTest
2021-07-07,Australia,97403
2021-07-07,Austria,335988
2021-07-07,Belgium,65232
2021-07-07,Canada,62189
2021-07-07,Chile,31044
2021-07-07,Colombia,109437
2021-07-07,Costa Rica,6722
2021-07-07,Czechia,79124
2021-07-07,Denmark,92279
2021-07-07,Estonia,2592
2021-07-07,Finland,13383
2021-07-07,France,308215
2021-07-07,Greece,59903
2021-07-07,Hungary,5087
2021-07-07,Israel,54844
2021-07-07,Italy,219752
2021-07-07,Japan,66486
2021-07-07,Latvia,6891
2021-07-07,Lithuania,8460
2021-07-07,Luxembourg,7071
2021-07-07,Mexico,25450
2021-07-07,New Zealand,7257
2021-07-07,Norway,16004
2021-07-07,Poland,85336
2021-07-07,Portugal,62235
2021-07-07,Slovakia,14956
2021-07-07,Slovenia,1719
2021-07-07,South Korea,29737
2021-07-07,Switzerland,24805
2021-07-07,Taiwan,27461
2021-07-07,United Kingdom,1237992
2021-07-07,United States,561034
