tDate,Country,NumberOfTest
2020-03-10,Belgium,804
2020-03-10,Canada,0
2020-03-10,Costa Rica,1
2020-03-10,Denmark,806
2020-03-10,Estonia,60
2020-03-10,Finland,128
2020-03-10,Greece,0
2020-03-10,Hungary,169
2020-03-10,Iceland,169
2020-03-10,Israel,520
2020-03-10,Italy,6935
2020-03-10,Japan,424
2020-03-10,Latvia,59
2020-03-10,Luxembourg,21
2020-03-10,Mexico,253
2020-03-10,New Zealand,88
2020-03-10,Poland,246
2020-03-10,Portugal,306
2020-03-10,Slovakia,111
2020-03-10,Slovenia,542
2020-03-10,South Korea,13526
2020-03-10,Taiwan,332
2020-03-10,United States,3350
