tDate,Country,NumberOfTest
2021-10-10,Australia,0
2021-10-10,Austria,298259
2021-10-10,Belgium,19425
2021-10-10,Chile,58879
2021-10-10,Colombia,33448
2021-10-10,Czechia,29353
2021-10-10,Denmark,30378
2021-10-10,Estonia,4103
2021-10-10,Finland,4826
2021-10-10,Greece,149628
2021-10-10,Hungary,0
2021-10-10,Iceland,685
2021-10-10,Ireland,17511
2021-10-10,Israel,82769
2021-10-10,Italy,319861
2021-10-10,Japan,23589
2021-10-10,Mexico,2092
2021-10-10,New Zealand,20422
2021-10-10,Portugal,14990
2021-10-10,Slovakia,12411
2021-10-10,Slovenia,1012
2021-10-10,South Korea,11195
2021-10-10,Taiwan,11451
2021-10-10,Turkey,344280
2021-10-10,United Kingdom,968269
