tDate,Country,NumberOfTest
2021-11-22,Australia,120294
2021-11-22,Austria,354947
2021-11-22,Belgium,102408
2021-11-22,Canada,80009
2021-11-22,Chile,65893
2021-11-22,Colombia,53422
2021-11-22,Costa Rica,782
2021-11-22,Czechia,121105
2021-11-22,Denmark,180687
2021-11-22,Estonia,7001
2021-11-22,Finland,13246
2021-11-22,France,613741
2021-11-22,Greece,0
2021-11-22,Hungary,127729
2021-11-22,Iceland,3325
2021-11-22,Ireland,26819
2021-11-22,Israel,99848
2021-11-22,Italy,304849
2021-11-22,Japan,43887
2021-11-22,Latvia,4305
2021-11-22,Lithuania,22972
2021-11-22,Luxembourg,2913
2021-11-22,Mexico,18326
2021-11-22,New Zealand,0
2021-11-22,Norway,23773
2021-11-22,Poland,139569
2021-11-22,Portugal,56205
2021-11-22,Slovakia,85529
2021-11-22,Slovenia,7346
2021-11-22,Switzerland,49191
2021-11-22,Taiwan,20041
2021-11-22,Turkey,361005
2021-11-22,United Kingdom,968824
2021-11-22,United States,633606
