tDate,Country,NumberOfTest
2020-12-11,Australia,0
2020-12-11,Austria,25394
2020-12-11,Belgium,38587
2020-12-11,Canada,257008
2020-12-11,Chile,27543
2020-12-11,Colombia,52940
2020-12-11,Costa Rica,3218
2020-12-11,Czechia,39355
2020-12-11,Denmark,102376
2020-12-11,Estonia,7709
2020-12-11,Finland,19191
2020-12-11,France,252494
2020-12-11,Germany,0
2020-12-11,Greece,32747
2020-12-11,Hungary,28603
2020-12-11,Iceland,734
2020-12-11,Ireland,12618
2020-12-11,Israel,77211
2020-12-11,Italy,268570
2020-12-11,Japan,53834
2020-12-11,Latvia,10356
2020-12-11,Lithuania,16781
2020-12-11,Luxembourg,12682
2020-12-11,Mexico,32734
2020-12-11,Netherlands,0
2020-12-11,New Zealand,0
2020-12-11,Norway,17848
2020-12-11,Poland,67251
2020-12-11,Portugal,39389
2020-12-11,Slovakia,72705
2020-12-11,Slovenia,6127
2020-12-11,South Korea,28342
2020-12-11,Spain,0
2020-12-11,Sweden,39644
2020-12-11,Switzerland,39429
2020-12-11,Taiwan,780
2020-12-11,Turkey,208873
2020-12-11,United Kingdom,391531
2020-12-11,United States,2051549
