tDate,Country,NumberOfTest
2022-06-11,Australia,72692094
2022-06-11,Austria,188692954
2022-06-11,Belgium,34231346
2022-06-11,Chile,39058319
2022-06-11,Czechia,54546557
2022-06-11,Denmark,64573055
2022-06-11,Estonia,3414934
2022-06-11,Finland,11002412
2022-06-11,France,276819575
2022-06-11,Greece,0
2022-06-11,Iceland,1369633
2022-06-11,Ireland,12287385
2022-06-11,Israel,51496236
2022-06-11,Italy,222897832
2022-06-11,Japan,51615801
2022-06-11,Latvia,7242210
2022-06-11,Lithuania,8712561
2022-06-11,Luxembourg,4283575
2022-06-11,Mexico,15473856
2022-06-11,Netherlands,30646870
2022-06-11,New Zealand,0
2022-06-11,Norway,11137482
2022-06-11,Slovenia,5300757
2022-06-11,South Korea,50409378
2022-06-11,Sweden,18388470
2022-06-11,Switzerland,21199279
2022-06-11,Taiwan,12240262
