tDate,Country,NumberOfTest
2021-10-23,Australia,0
2021-10-23,Austria,315989
2021-10-23,Belgium,68215
2021-10-23,Canada,93582
2021-10-23,Chile,68245
2021-10-23,Colombia,43143
2021-10-23,Costa Rica,1938
2021-10-23,Czechia,65286
2021-10-23,Denmark,54822
2021-10-23,Estonia,9166
2021-10-23,Finland,7113
2021-10-23,France,335625
2021-10-23,Germany,0
2021-10-23,Greece,0
2021-10-23,Hungary,0
2021-10-23,Iceland,1247
2021-10-23,Ireland,23034
2021-10-23,Israel,36762
2021-10-23,Italy,555256
2021-10-23,Japan,42743
2021-10-23,Latvia,20218
2021-10-23,Lithuania,13437
2021-10-23,Luxembourg,1966
2021-10-23,Mexico,8145
2021-10-23,Netherlands,0
2021-10-23,New Zealand,0
2021-10-23,Norway,4309
2021-10-23,Poland,85263
2021-10-23,Portugal,26544
2021-10-23,Slovakia,27994
2021-10-23,Slovenia,4458
2021-10-23,South Korea,0
2021-10-23,Spain,0
2021-10-23,Sweden,18110
2021-10-23,Switzerland,19154
2021-10-23,Taiwan,14009
2021-10-23,Turkey,351184
2021-10-23,United Kingdom,696067
2021-10-23,United States,1088129
