tDate,Country,NumberOfTest
2020-05-08,Australia,34701
2020-05-08,Austria,6175
2020-05-08,Belgium,25882
2020-05-08,Canada,61129
2020-05-08,Chile,11735
2020-05-08,Costa Rica,452
2020-05-08,Denmark,8378
2020-05-08,Estonia,1226
2020-05-08,Finland,3322
2020-05-08,Germany,0
2020-05-08,Greece,4248
2020-05-08,Hungary,5022
2020-05-08,Iceland,515
2020-05-08,Ireland,4973
2020-05-08,Israel,8157
2020-05-08,Italy,109203
2020-05-08,Japan,10680
2020-05-08,Latvia,1947
2020-05-08,Lithuania,7826
2020-05-08,Luxembourg,1312
2020-05-08,Mexico,6265
2020-05-08,Netherlands,0
2020-05-08,New Zealand,8435
2020-05-08,Norway,3806
2020-05-08,Poland,33718
2020-05-08,Portugal,15428
2020-05-08,Slovakia,3910
2020-05-08,Slovenia,1176
2020-05-08,South Korea,5037
2020-05-08,Spain,0
2020-05-08,Taiwan,402
2020-05-08,Turkey,33687
2020-05-08,United Kingdom,76963
2020-05-08,United States,402881
