tDate,Country,NumberOfTest
2020-03-19,Belgium,3395
2020-03-19,Canada,20913
2020-03-19,Costa Rica,114
2020-03-19,Denmark,1848
2020-03-19,Estonia,381
2020-03-19,Finland,775
2020-03-19,Germany,0
2020-03-19,Greece,0
2020-03-19,Hungary,519
2020-03-19,Iceland,1311
2020-03-19,Ireland,946
2020-03-19,Israel,2076
2020-03-19,Italy,17236
2020-03-19,Japan,3490
2020-03-19,Latvia,720
2020-03-19,Luxembourg,901
2020-03-19,Mexico,841
2020-03-19,Netherlands,0
2020-03-19,New Zealand,1384
2020-03-19,Poland,1681
2020-03-19,Portugal,2498
2020-03-19,Slovakia,301
2020-03-19,Slovenia,1184
2020-03-19,South Korea,0
2020-03-19,Taiwan,1363
2020-03-19,United States,60733
