tDate,Country,NumberOfTest
2020-06-03,Australia,22313
2020-06-03,Austria,6580
2020-06-03,Belgium,14800
2020-06-03,Canada,61202
2020-06-03,Chile,15546
2020-06-03,Colombia,12820
2020-06-03,Costa Rica,415
2020-06-03,Denmark,13383
2020-06-03,Estonia,1270
2020-06-03,Finland,2860
2020-06-03,France,44966
2020-06-03,Germany,0
2020-06-03,Greece,0
2020-06-03,Hungary,1603
2020-06-03,Iceland,325
2020-06-03,Ireland,2486
2020-06-03,Israel,13209
2020-06-03,Italy,57334
2020-06-03,Japan,3979
2020-06-03,Latvia,1561
2020-06-03,Lithuania,5589
2020-06-03,Luxembourg,1744
2020-06-03,Mexico,10429
2020-06-03,Netherlands,0
2020-06-03,New Zealand,2720
2020-06-03,Norway,3140
2020-06-03,Poland,40246
2020-06-03,Portugal,17230
2020-06-03,Slovakia,2135
2020-06-03,Slovenia,828
2020-06-03,South Korea,18058
2020-06-03,Spain,0
2020-06-03,Switzerland,5159
2020-06-03,Taiwan,188
2020-06-03,Turkey,52305
2020-06-03,United Kingdom,101885
2020-06-03,United States,581796
