tDate,Country,NumberOfTest
2020-03-31,Australia,0
2020-03-31,Belgium,6432
2020-03-31,Canada,29033
2020-03-31,Costa Rica,153
2020-03-31,Denmark,3209
2020-03-31,Estonia,2034
2020-03-31,Finland,1131
2020-03-31,Germany,0
2020-03-31,Greece,771
2020-03-31,Hungary,845
2020-03-31,Iceland,1612
2020-03-31,Ireland,1928
2020-03-31,Israel,7988
2020-03-31,Italy,29609
2020-03-31,Japan,1914
2020-03-31,Latvia,500
2020-03-31,Lithuania,1475
2020-03-31,Luxembourg,936
2020-03-31,Mexico,1511
2020-03-31,Netherlands,0
2020-03-31,New Zealand,2036
2020-03-31,Poland,4812
2020-03-31,Portugal,7962
2020-03-31,Slovakia,877
2020-03-31,Slovenia,1288
2020-03-31,South Korea,12009
2020-03-31,Taiwan,924
2020-03-31,Turkey,15422
2020-03-31,United Kingdom,11896
2020-03-31,United States,142477
