tDate,Country,NumberOfTest
2020-06-25,Australia,51917
2020-06-25,Austria,5659
2020-06-25,Belgium,15202
2020-06-25,Canada,81371
2020-06-25,Chile,17446
2020-06-25,Colombia,18383
2020-06-25,Costa Rica,703
2020-06-25,Denmark,16827
2020-06-25,Estonia,729
2020-06-25,Finland,2693
2020-06-25,France,39964
2020-06-25,Germany,0
2020-06-25,Greece,0
2020-06-25,Hungary,3709
2020-06-25,Iceland,136
2020-06-25,Ireland,2983
2020-06-25,Israel,18666
2020-06-25,Italy,85482
2020-06-25,Japan,4455
2020-06-25,Latvia,1081
2020-06-25,Lithuania,2928
2020-06-25,Luxembourg,5277
2020-06-25,Mexico,12726
2020-06-25,Netherlands,0
2020-06-25,New Zealand,10006
2020-06-25,Norway,4180
2020-06-25,Poland,46649
2020-06-25,Portugal,13579
2020-06-25,Slovakia,1515
2020-06-25,Slovenia,843
2020-06-25,South Korea,13226
2020-06-25,Spain,0
2020-06-25,Switzerland,9240
2020-06-25,Taiwan,217
2020-06-25,Turkey,52303
2020-06-25,United Kingdom,108124
2020-06-25,United States,771229
