tDate,Country,NumberOfTest
2022-04-06,Australia,67219381
2022-04-06,Austria,177765409
2022-04-06,Belgium,33118946
2022-04-06,Canada,59788211
2022-04-06,Chile,35609491
2022-04-06,Colombia,33986137
2022-04-06,Czechia,53934737
2022-04-06,Denmark,66744941
2022-04-06,Estonia,3284070
2022-04-06,France,262007853
2022-04-06,Greece,0
2022-04-06,Hungary,10717838
2022-04-06,Iceland,1300575
2022-04-06,Ireland,11889505
2022-04-06,Israel,48909091
2022-04-06,Italy,204697383
2022-04-06,Japan,42461200
2022-04-06,Latvia,7033151
2022-04-06,Lithuania,8520124
2022-04-06,Luxembourg,4181654
2022-04-06,Mexico,14978122
2022-04-06,Netherlands,30435369
2022-04-06,New Zealand,0
2022-04-06,Norway,11035051
2022-04-06,Portugal,40338322
2022-04-06,Slovakia,50698695
2022-04-06,Slovenia,4887715
2022-04-06,South Korea,89538133
2022-04-06,Spain,88940700
2022-04-06,Taiwan,7247449
2022-04-06,Turkey,155476000
2022-04-06,United Kingdom,489964469
