tDate,Country,NumberOfTest
2022-03-21,Australia,65406558
2022-03-21,Austria,170965802
2022-03-21,Belgium,32494626
2022-03-21,Canada,59075587
2022-03-21,Chile,34530373
2022-03-21,Colombia,33643275
2022-03-21,Czechia,53513630
2022-03-21,Denmark,66347115
2022-03-21,Estonia,3227765
2022-03-21,Finland,10299671
2022-03-21,France,254420265
2022-03-21,Greece,71248582
2022-03-21,Hungary,10567592
2022-03-21,Iceland,1276160
2022-03-21,Ireland,11650477
2022-03-21,Israel,47883260
2022-03-21,Italy,195930717
2022-03-21,Japan,40426350
2022-03-21,Latvia,6926302
2022-03-21,Lithuania,8377313
2022-03-21,Luxembourg,4127940
2022-03-21,Mexico,14814044
2022-03-21,Netherlands,29889419
2022-03-21,New Zealand,6891083
2022-03-21,Norway,10966099
2022-03-21,Portugal,39561936
2022-03-21,Slovakia,50305679
2022-03-21,Slovenia,4673768
2022-03-21,South Korea,81946728
2022-03-21,Spain,87777269
2022-03-21,Switzerland,19905342
2022-03-21,Taiwan,6782632
2022-03-21,Turkey,151253663
2022-03-21,United Kingdom,479419779
2022-03-21,United States,841724957
