tDate,Country,NumberOfTest
2022-03-20,Australia,65324860
2022-03-20,Austria,170633229
2022-03-20,Belgium,32454051
2022-03-20,Canada,58999169
2022-03-20,Chile,34461388
2022-03-20,Colombia,33621330
2022-03-20,Czechia,53474259
2022-03-20,Denmark,66302883
2022-03-20,Estonia,3222458
2022-03-20,Finland,10286777
2022-03-20,France,253774528
2022-03-20,Germany,117985349
2022-03-20,Greece,0
2022-03-20,Hungary,0
2022-03-20,Iceland,1272120
2022-03-20,Ireland,11637625
2022-03-20,Israel,47795443
2022-03-20,Italy,195712501
2022-03-20,Japan,40388920
2022-03-20,Latvia,6922335
2022-03-20,Lithuania,8365299
2022-03-20,Luxembourg,4124964
2022-03-20,Mexico,14796256
2022-03-20,Netherlands,29822772
2022-03-20,New Zealand,0
2022-03-20,Norway,10957869
2022-03-20,Portugal,39497750
2022-03-20,Slovakia,50255013
2022-03-20,Slovenia,4652778
2022-03-20,South Korea,71967964
2022-03-20,Spain,87618853
2022-03-20,Sweden,18121775
2022-03-20,Switzerland,19839530
2022-03-20,Taiwan,6753457
2022-03-20,Turkey,150972421
2022-03-20,United Kingdom,478578610
