tDate,Country,NumberOfTest
2022-05-31,Australia,71919290
2022-05-31,Austria,187497861
2022-05-31,Belgium,34113927
2022-05-31,Canada,62008453
2022-05-31,Chile,38328670
2022-05-31,Colombia,0
2022-05-31,Czechia,54500889
2022-05-31,Denmark,64519678
2022-05-31,Estonia,3400837
2022-05-31,Finland,10942363
2022-05-31,France,275064325
2022-05-31,Greece,0
2022-05-31,Iceland,1353629
2022-05-31,Ireland,12233660
2022-05-31,Israel,51326483
2022-05-31,Italy,221108240
2022-05-31,Japan,50347399
2022-05-31,Latvia,7218186
2022-05-31,Lithuania,8702523
2022-05-31,Luxembourg,4269995
2022-05-31,Mexico,15345719
2022-05-31,Netherlands,30621824
2022-05-31,New Zealand,0
2022-05-31,Norway,11123785
2022-05-31,Portugal,42772441
2022-05-31,Slovakia,51182251
2022-05-31,Slovenia,5267002
2022-05-31,South Korea,49153063
2022-05-31,Spain,92246915
2022-05-31,Taiwan,11286215
2022-05-31,Turkey,163164533
2022-05-31,United States,899794825
