tDate,Country,NumberOfTest
2021-05-15,Australia,0
2021-05-15,Austria,277682
2021-05-15,Belgium,35826
2021-05-15,Canada,123074
2021-05-15,Chile,65312
2021-05-15,Colombia,79899
2021-05-15,Costa Rica,8197
2021-05-15,Czechia,53277
2021-05-15,Denmark,139422
2021-05-15,Estonia,3416
2021-05-15,Finland,12722
2021-05-15,France,228387
2021-05-15,Germany,0
2021-05-15,Greece,0
2021-05-15,Hungary,15500
2021-05-15,Iceland,683
2021-05-15,Israel,5708
2021-05-15,Italy,390313
2021-05-15,Japan,66868
2021-05-15,Latvia,14560
2021-05-15,Lithuania,12378
2021-05-15,Luxembourg,7339
2021-05-15,Mexico,6642
2021-05-15,Netherlands,0
2021-05-15,New Zealand,0
2021-05-15,Norway,9940
2021-05-15,Poland,113415
2021-05-15,Portugal,30962
2021-05-15,Slovakia,171011
2021-05-15,Slovenia,2471
2021-05-15,South Korea,33795
2021-05-15,Spain,0
2021-05-15,Sweden,41424
2021-05-15,Switzerland,19095
2021-05-15,Taiwan,6498
2021-05-15,Turkey,204637
2021-05-15,United Kingdom,460202
2021-05-15,United States,782189
