tDate,Country,NumberOfTest
2022-06-07,Australia,72380675
2022-06-07,Austria,188212233
2022-06-07,Belgium,34184171
2022-06-07,Chile,38749443
2022-06-07,Colombia,0
2022-06-07,Czechia,54529841
2022-06-07,Denmark,64551091
2022-06-07,Estonia,3409944
2022-06-07,Finland,10977034
2022-06-07,France,276080940
2022-06-07,Greece,0
2022-06-07,Iceland,1363919
2022-06-07,Ireland,12266024
2022-06-07,Israel,51427762
2022-06-07,Italy,222173350
2022-06-07,Japan,51140457
2022-06-07,Latvia,7233248
2022-06-07,Lithuania,8708918
2022-06-07,Luxembourg,4277672
2022-06-07,Mexico,15420003
2022-06-07,Netherlands,30635287
2022-06-07,New Zealand,0
2022-06-07,Norway,11131666
2022-06-07,Slovakia,51204429
2022-06-07,Slovenia,5288931
2022-06-07,South Korea,49781388
2022-06-07,Spain,92633273
2022-06-07,Taiwan,11901260
2022-06-07,United States,902201518
