tDate,Country,NumberOfTest
2022-01-13,Australia,219303
2022-01-13,Austria,482191
2022-01-13,Belgium,93865
2022-01-13,Canada,148730
2022-01-13,Chile,95967
2022-01-13,Colombia,109380
2022-01-13,Czechia,91353
2022-01-13,Denmark,221125
2022-01-13,Estonia,8164
2022-01-13,France,1406284
2022-01-13,Greece,0
2022-01-13,Hungary,31548
2022-01-13,Ireland,42655
2022-01-13,Israel,428552
2022-01-13,Italy,1181179
2022-01-13,Japan,147903
2022-01-13,Latvia,16854
2022-01-13,Luxembourg,6370
2022-01-13,Mexico,45205
2022-01-13,Netherlands,103777
2022-01-13,New Zealand,16990
2022-01-13,Norway,30920
2022-01-13,Poland,186313
2022-01-13,Portugal,281510
2022-01-13,Slovakia,36286
2022-01-13,Slovenia,13689
2022-01-13,South Korea,164010
2022-01-13,Spain,0
2022-01-13,Switzerland,95313
2022-01-13,Taiwan,22215
2022-01-13,Turkey,410116
2022-01-13,United Kingdom,1524039
2022-01-13,United States,1463523
