Date,Country,NumberOfTest
2020-08-10,Australia,61132
2020-08-10,Austria,3890
2020-08-10,Belgium,17036
2020-08-10,Canada,117195
2020-08-10,Chile,26012
2020-08-10,Colombia,35386
2020-08-10,Costa Rica,1457
2020-08-10,Denmark,30953
2020-08-10,Estonia,1789
2020-08-10,Finland,7260
2020-08-10,France,116892
2020-08-10,Germany,0
2020-08-10,Greece,7180
2020-08-10,Hungary,1888
2020-08-10,Iceland,345
2020-08-10,Ireland,3874
2020-08-10,Israel,24368
2020-08-10,Italy,37336
2020-08-10,Japan,6440
2020-08-10,Latvia,668
2020-08-10,Lithuania,3536
2020-08-10,Luxembourg,5500
2020-08-10,Mexico,15288
2020-08-10,Netherlands,0
2020-08-10,New Zealand,1687
2020-08-10,Norway,13508
2020-08-10,Poland,29323
2020-08-10,Portugal,13077
2020-08-10,Slovakia,1454
2020-08-10,Slovenia,1058
2020-08-10,South Korea,4060
2020-08-10,Spain,0
2020-08-10,Sweden,8090
2020-08-10,Switzerland,5924
2020-08-10,Taiwan,247
2020-08-10,Turkey,62219
2020-08-10,United Kingdom,152498
2020-08-10,United States,784451
