tDate,Country,NumberOfTest
2022-03-30,Australia,66416441
2022-03-30,Austria,175247380
2022-03-30,Belgium,32871172
2022-03-30,Canada,59415892
2022-03-30,Chile,35177212
2022-03-30,Colombia,33837190
2022-03-30,Czechia,53770082
2022-03-30,Denmark,66596809
2022-03-30,Estonia,3260514
2022-03-30,Finland,10438966
2022-03-30,France,258843448
2022-03-30,Greece,0
2022-03-30,Hungary,10652224
2022-03-30,Iceland,1291602
2022-03-30,Ireland,11804552
2022-03-30,Israel,48513756
2022-03-30,Italy,200421282
2022-03-30,Japan,41564379
2022-03-30,Latvia,6996698
2022-03-30,Lithuania,8465425
2022-03-30,Luxembourg,4161634
2022-03-30,Mexico,14903856
2022-03-30,Netherlands,30283509
2022-03-30,New Zealand,0
2022-03-30,Norway,11009573
2022-03-30,Portugal,40026768
2022-03-30,Slovakia,50555598
2022-03-30,Slovenia,4801730
2022-03-30,South Korea,86861445
2022-03-30,Spain,88537330
2022-03-30,Switzerland,20297525
2022-03-30,Taiwan,7018573
2022-03-30,Turkey,153796174
2022-03-30,United Kingdom,486036947
