tDate,Country,NumberOfTest
2022-05-06,Australia,69815498
2022-05-06,Austria,183969298
2022-05-06,Belgium,33756588
2022-05-06,Canada,61200055
2022-05-06,Chile,37021857
2022-05-06,Costa Rica,3433207
2022-05-06,Czechia,54356847
2022-05-06,Denmark,64371755
2022-05-06,Estonia,3362378
2022-05-06,Finland,10806792
2022-05-06,France,270925639
2022-05-06,Greece,0
2022-05-06,Hungary,0
2022-05-06,Iceland,1325844
2022-05-06,Ireland,12103881
2022-05-06,Israel,50397806
2022-05-06,Italy,215559634
2022-05-06,Japan,47349231
2022-05-06,Latvia,7152827
2022-05-06,Lithuania,8670953
2022-05-06,Luxembourg,4239712
2022-05-06,Mexico,15162590
2022-05-06,Netherlands,30579491
2022-05-06,New Zealand,0
2022-05-06,Norway,11092486
2022-05-06,Portugal,41541745
2022-05-06,Slovakia,51086402
2022-05-06,Slovenia,5147070
2022-05-06,South Korea,45958490
2022-05-06,Spain,90781301
2022-05-06,Sweden,18298036
2022-05-06,Switzerland,20904703
2022-05-06,Taiwan,8905750
2022-05-06,Turkey,159941660
2022-05-06,United Kingdom,499943387
2022-05-06,United States,877683928
