tDate,Country,NumberOfTest
2022-03-04,Australia,92085
2022-03-04,Austria,217224
2022-03-04,Canada,59445
2022-03-04,Chile,95416
2022-03-04,Colombia,28461
2022-03-04,Czechia,39080
2022-03-04,Denmark,52268
2022-03-04,Estonia,5895
2022-03-04,Finland,3291
2022-03-04,France,285175
2022-03-04,Greece,0
2022-03-04,Hungary,17984
2022-03-04,Ireland,11447
2022-03-04,Israel,50533
2022-03-04,Italy,388836
2022-03-04,Japan,211336
2022-03-04,Latvia,18103
2022-03-04,Luxembourg,2521
2022-03-04,Mexico,5996
2022-03-04,Netherlands,93560
2022-03-04,New Zealand,0
2022-03-04,Norway,11131
2022-03-04,Poland,70696
2022-03-04,Portugal,73181
2022-03-04,Slovakia,34848
2022-03-04,Slovenia,13214
2022-03-04,South Korea,594513
2022-03-04,Spain,68939
2022-03-04,Switzerland,55226
2022-03-04,Taiwan,22638
2022-03-04,Turkey,365614
2022-03-04,United Kingdom,636689
