tDate,Country,NumberOfTest
2021-07-31,Australia,0
2021-07-31,Austria,367563
2021-07-31,Belgium,60163
2021-07-31,Canada,62250
2021-07-31,Chile,60233
2021-07-31,Colombia,85212
2021-07-31,Costa Rica,9601
2021-07-31,Czechia,93982
2021-07-31,Denmark,53680
2021-07-31,Estonia,2249
2021-07-31,Finland,13818
2021-07-31,France,621148
2021-07-31,Germany,0
2021-07-31,Greece,112131
2021-07-31,Hungary,0
2021-07-31,Iceland,2591
2021-07-31,Israel,73893
2021-07-31,Italy,326412
2021-07-31,Japan,87700
2021-07-31,Latvia,11303
2021-07-31,Lithuania,8733
2021-07-31,Luxembourg,7048
2021-07-31,Mexico,15103
2021-07-31,Netherlands,0
2021-07-31,New Zealand,0
2021-07-31,Norway,9667
2021-07-31,Poland,33372
2021-07-31,Portugal,64163
2021-07-31,Slovakia,12514
2021-07-31,Slovenia,762
2021-07-31,South Korea,0
2021-07-31,Sweden,11037
2021-07-31,Switzerland,23307
2021-07-31,Taiwan,17504
2021-07-31,United Kingdom,663758
2021-07-31,United States,597788
