tDate,Country,NumberOfTest
2021-03-09,Australia,0
2021-03-09,Austria,395907
2021-03-09,Belgium,62024
2021-03-09,Canada,76059
2021-03-09,Chile,35615
2021-03-09,Colombia,35254
2021-03-09,Costa Rica,2159
2021-03-09,Czechia,205874
2021-03-09,Denmark,155492
2021-03-09,Estonia,7837
2021-03-09,Finland,23745
2021-03-09,France,370517
2021-03-09,Germany,0
2021-03-09,Greece,60038
2021-03-09,Hungary,17265
2021-03-09,Iceland,806
2021-03-09,Ireland,13585
2021-03-09,Israel,95499
2021-03-09,Italy,454275
2021-03-09,Japan,40237
2021-03-09,Latvia,15633
2021-03-09,Lithuania,8066
2021-03-09,Luxembourg,12399
2021-03-09,Mexico,24319
2021-03-09,Netherlands,0
2021-03-09,New Zealand,0
2021-03-09,Norway,31727
2021-03-09,Poland,107403
2021-03-09,Portugal,24513
2021-03-09,Slovakia,222075
2021-03-09,Slovenia,6017
2021-03-09,South Korea,0
2021-03-09,Spain,0
2021-03-09,Sweden,39611
2021-03-09,Switzerland,33300
2021-03-09,Taiwan,357
2021-03-09,Turkey,140828
2021-03-09,United Kingdom,1374579
2021-03-09,United States,1538733
