tDate,Country,NumberOfTest
2021-09-20,Australia,204939
2021-09-20,Austria,279401
2021-09-20,Belgium,45779
2021-09-20,Canada,96459
2021-09-20,Chile,22863
2021-09-20,Colombia,29488
2021-09-20,Costa Rica,3380
2021-09-20,Czechia,77313
2021-09-20,Denmark,41168
2021-09-20,Estonia,6579
2021-09-20,Finland,13469
2021-09-20,France,613602
2021-09-20,Greece,0
2021-09-20,Hungary,36911
2021-09-20,Iceland,1615
2021-09-20,Ireland,19762
2021-09-20,Israel,181600
2021-09-20,Italy,149840
2021-09-20,Japan,25151
2021-09-20,Lithuania,26163
2021-09-20,Luxembourg,1692
2021-09-20,Mexico,31640
2021-09-20,New Zealand,8084
2021-09-20,Norway,27825
2021-09-20,Poland,67544
2021-09-20,Portugal,51062
2021-09-20,Slovakia,38918
2021-09-20,Slovenia,5729
2021-09-20,South Korea,9179
2021-09-20,Switzerland,32934
2021-09-20,Taiwan,22631
2021-09-20,Turkey,346435
2021-09-20,United Kingdom,985855
2021-09-20,United States,1260381
