tDate,Country,NumberOfTest
2021-12-12,Australia,189578
2021-12-12,Austria,288460
2021-12-12,Belgium,37371
2021-12-12,Canada,105570
2021-12-12,Chile,64992
2021-12-12,Colombia,37326
2021-12-12,Czechia,36536
2021-12-12,Denmark,165399
2021-12-12,Estonia,4005
2021-12-12,Finland,14553
2021-12-12,France,177508
2021-12-12,Germany,0
2021-12-12,Greece,0
2021-12-12,Hungary,0
2021-12-12,Iceland,1733
2021-12-12,Ireland,32346
2021-12-12,Israel,95471
2021-12-12,Italy,576566
2021-12-12,Japan,16206
2021-12-12,Latvia,6083
2021-12-12,Lithuania,5809
2021-12-12,Luxembourg,745
2021-12-12,Mexico,3956
2021-12-12,Netherlands,45497
2021-12-12,New Zealand,52117
2021-12-12,Norway,17685
2021-12-12,Poland,122484
2021-12-12,Portugal,68233
2021-12-12,Slovakia,35406
2021-12-12,Slovenia,1750
2021-12-12,Sweden,49406
2021-12-12,Switzerland,23594
2021-12-12,Taiwan,9346
2021-12-12,Turkey,345754
2021-12-12,United Kingdom,1242507
2021-12-12,United States,495393
