Date,Country,NumberOfTest
2021-06-27,Australia,0
2021-06-27,Austria,312902
2021-06-27,Belgium,24046
2021-06-27,Canada,6086
2021-06-27,Chile,67406
2021-06-27,Colombia,99209
2021-06-27,Costa Rica,5989
2021-06-27,Czechia,38956
2021-06-27,Denmark,64195
2021-06-27,Estonia,2179
2021-06-27,Finland,7433
2021-06-27,France,51706
2021-06-27,Germany,0
2021-06-27,Greece,23815
2021-06-27,Hungary,0
2021-06-27,Israel,40381
2021-06-27,Italy,175663
2021-06-27,Japan,21138
2021-06-27,Latvia,7924
2021-06-27,Lithuania,3708
2021-06-27,Luxembourg,276
2021-06-27,Mexico,4655
2021-06-27,Netherlands,0
2021-06-27,New Zealand,6124
2021-06-27,Norway,8166
2021-06-27,Poland,60992
2021-06-27,Portugal,23355
2021-06-27,Slovakia,30200
2021-06-27,Slovenia,648
2021-06-27,South Korea,11359
2021-06-27,Sweden,15173
2021-06-27,Switzerland,6892
2021-06-27,Taiwan,14539
2021-06-27,Turkey,215294
2021-06-27,United Kingdom,1216682
2021-06-27,United States,245272
