tDate,Country,NumberOfTest
2022-06-09,Australia,72550848
2022-06-09,Austria,188552166
2022-06-09,Belgium,34210060
2022-06-09,Chile,38897776
2022-06-09,Colombia,35112433
2022-06-09,Czechia,54539064
2022-06-09,Denmark,64563342
2022-06-09,Estonia,3412974
2022-06-09,Finland,10994876
2022-06-09,France,276472378
2022-06-09,Greece,0
2022-06-09,Iceland,1367113
2022-06-09,Ireland,12277612
2022-06-09,Israel,51470730
2022-06-09,Italy,222540501
2022-06-09,Japan,51430677
2022-06-09,Latvia,7238185
2022-06-09,Lithuania,8711135
2022-06-09,Luxembourg,4281144
2022-06-09,Mexico,15454796
2022-06-09,Netherlands,30641306
2022-06-09,New Zealand,7217734
2022-06-09,Norway,11135060
2022-06-09,Poland,36938817
2022-06-09,Slovenia,5295994
2022-06-09,South Korea,50113895
2022-06-09,Sweden,18384078
2022-06-09,Switzerland,21183985
2022-06-09,Taiwan,12078281
2022-06-09,United States,902801228
