tDate,Country,NumberOfTest
2021-05-01,Australia,0
2021-05-01,Austria,335502
2021-05-01,Belgium,37194
2021-05-01,Canada,150510
2021-05-01,Chile,64363
2021-05-01,Colombia,85465
2021-05-01,Costa Rica,9016
2021-05-01,Czechia,44351
2021-05-01,Denmark,130872
2021-05-01,Estonia,3122
2021-05-01,Finland,11515
2021-05-01,France,69450
2021-05-01,Germany,0
2021-05-01,Greece,0
2021-05-01,Hungary,21112
2021-05-01,Iceland,741
2021-05-01,Ireland,18934
2021-05-01,Israel,9241
2021-05-01,Italy,495023
2021-05-01,Japan,68323
2021-05-01,Latvia,12637
2021-05-01,Lithuania,17219
2021-05-01,Luxembourg,2161
2021-05-01,Mexico,4305
2021-05-01,Netherlands,0
2021-05-01,New Zealand,0
2021-05-01,Norway,8493
2021-05-01,Poland,125723
2021-05-01,Portugal,31454
2021-05-01,Slovakia,487739
2021-05-01,Slovenia,1827
2021-05-01,South Korea,32395
2021-05-01,Spain,0
2021-05-01,Sweden,49375
2021-05-01,Switzerland,18823
2021-05-01,Taiwan,383
2021-05-01,Turkey,242194
2021-05-01,United Kingdom,485640
2021-05-01,United States,899863
