tDate,Country,NumberOfTest
2022-03-09,Australia,64265447
2022-03-09,Austria,164073801
2022-03-09,Belgium,32072984
2022-03-09,Canada,58613554
2022-03-09,Chile,33480350
2022-03-09,Colombia,33365579
2022-03-09,Czechia,52069611
2022-03-09,Denmark,63291291
2022-03-09,Estonia,3176878
2022-03-09,Finland,10115822
2022-03-09,France,250239944
2022-03-09,Greece,0
2022-03-09,Hungary,10441745
2022-03-09,Iceland,1228214
2022-03-09,Ireland,11482527
2022-03-09,Israel,47227341
2022-03-09,Italy,190933832
2022-03-09,Japan,38919005
2022-03-09,Latvia,6802594
2022-03-09,Lithuania,8252001
2022-03-09,Luxembourg,4096335
2022-03-09,Mexico,14662939
2022-03-09,Netherlands,29068818
2022-03-09,New Zealand,6821356
2022-03-09,Norway,10887959
2022-03-09,Poland,33500691
2022-03-09,Portugal,38930126
2022-03-09,Slovakia,49939840
2022-03-09,Slovenia,4518454
2022-03-09,South Korea,66456464
2022-03-09,Spain,86693794
2022-03-09,Switzerland,19207930
2022-03-09,Taiwan,0
2022-03-09,Turkey,147488712
2022-03-09,United Kingdom,470662848
