tDate,Country,NumberOfTest
2022-03-05,Australia,63958888
2022-03-05,Austria,162347984
2022-03-05,Belgium,31930215
2022-03-05,Canada,58443951
2022-03-05,Chile,33186920
2022-03-05,Colombia,33264232
2022-03-05,Costa Rica,2954022
2022-03-05,Czechia,51934150
2022-03-05,Denmark,63056839
2022-03-05,Estonia,3154816
2022-03-05,Finland,10062401
2022-03-05,France,249081151
2022-03-05,Germany,0
2022-03-05,Greece,67212620
2022-03-05,Hungary,0
2022-03-05,Iceland,1205307
2022-03-05,Ireland,11438885
2022-03-05,Israel,47007218
2022-03-05,Italy,189484157
2022-03-05,Japan,38322092
2022-03-05,Latvia,6754957
2022-03-05,Lithuania,8204221
2022-03-05,Luxembourg,4086379
2022-03-05,Mexico,14608984
2022-03-05,Netherlands,28653786
2022-03-05,New Zealand,6802074
2022-03-05,Norway,10845100
2022-03-05,Poland,33258162
2022-03-05,Portugal,38699855
2022-03-05,Slovakia,49786303
2022-03-05,Slovenia,4470621
2022-03-05,South Korea,64275761
2022-03-05,Spain,86247916
2022-03-05,Sweden,18032276
2022-03-05,Switzerland,18979582
2022-03-05,Taiwan,6447161
2022-03-05,Turkey,146037341
2022-03-05,United Kingdom,467854938
2022-03-05,United States,827499466
