tDate,Country,NumberOfTest
2022-06-17,Australia,73061559
2022-06-17,Austria,189249374
2022-06-17,Belgium,34302432
2022-06-17,Chile,39475379
2022-06-17,Czechia,54571154
2022-06-17,Denmark,64613562
2022-06-17,Estonia,3421123
2022-06-17,Finland,11029515
2022-06-17,France,278054573
2022-06-17,Greece,0
2022-06-17,Iceland,1372431
2022-06-17,Ireland,12316311
2022-06-17,Israel,51640224
2022-06-17,Italy,223904665
2022-06-17,Japan,53051063
2022-06-17,Latvia,7254532
2022-06-17,Lithuania,8717835
2022-06-17,Luxembourg,4293688
2022-06-17,Mexico,15568002
2022-06-17,Netherlands,30673598
2022-06-17,New Zealand,0
2022-06-17,Norway,11148313
2022-06-17,Slovakia,51228330
2022-06-17,Slovenia,5320981
2022-06-17,Spain,93162168
2022-06-17,Sweden,18402751
2022-06-17,Switzerland,21256420
2022-06-17,Taiwan,12694602
2022-06-17,United States,912521698
