tDate,Country,NumberOfTest
2021-01-31,Australia,0
2021-01-31,Austria,69704
2021-01-31,Belgium,22199
2021-01-31,Canada,171544
2021-01-31,Chile,60434
2021-01-31,Colombia,56741
2021-01-31,Costa Rica,3796
2021-01-31,Czechia,22465
2021-01-31,Denmark,77543
2021-01-31,Estonia,3198
2021-01-31,Finland,10583
2021-01-31,France,44476
2021-01-31,Germany,0
2021-01-31,Greece,13157
2021-01-31,Hungary,20142
2021-01-31,Iceland,406
2021-01-31,Ireland,17649
2021-01-31,Israel,55061
2021-01-31,Italy,294954
2021-01-31,Japan,17772
2021-01-31,Latvia,5361
2021-01-31,Lithuania,2812
2021-01-31,Luxembourg,545
2021-01-31,Mexico,7317
2021-01-31,Netherlands,0
2021-01-31,New Zealand,5667
2021-01-31,Norway,7140
2021-01-31,Poland,64296
2021-01-31,Portugal,25623
2021-01-31,Slovakia,296801
2021-01-31,Slovenia,1461
2021-01-31,South Korea,20535
2021-01-31,Spain,0
2021-01-31,Sweden,28405
2021-01-31,Switzerland,10910
2021-01-31,Taiwan,872
2021-01-31,Turkey,136418
2021-01-31,United Kingdom,574012
2021-01-31,United States,943808
