tDate,Country,NumberOfTest
2021-07-28,Australia,0
2021-07-28,Austria,425944
2021-07-28,Belgium,50598
2021-07-28,Canada,44907
2021-07-28,Chile,34317
2021-07-28,Colombia,65160
2021-07-28,Costa Rica,6863
2021-07-28,Czechia,91851
2021-07-28,Denmark,63414
2021-07-28,Estonia,3124
2021-07-28,Finland,15605
2021-07-28,France,536456
2021-07-28,Greece,86123
2021-07-28,Hungary,8338
2021-07-28,Iceland,4813
2021-07-28,Israel,102790
2021-07-28,Italy,306984
2021-07-28,Japan,86528
2021-07-28,Latvia,6881
2021-07-28,Lithuania,15031
2021-07-28,Luxembourg,7191
2021-07-28,Mexico,39312
2021-07-28,New Zealand,0
2021-07-28,Norway,15693
2021-07-28,Poland,77938
2021-07-28,Portugal,60567
2021-07-28,Slovakia,13506
2021-07-28,Slovenia,1479
2021-07-28,South Korea,0
2021-07-28,Switzerland,18393
2021-07-28,Taiwan,23434
2021-07-28,United Kingdom,898998
2021-07-28,United States,746036
