tDate,Country,NumberOfTest
2022-06-02,Australia,72085039
2022-06-02,Austria,187900569
2022-06-02,Belgium,34138924
2022-06-02,Canada,62061577
2022-06-02,Chile,38462293
2022-06-02,Colombia,34978583
2022-06-02,Czechia,54510332
2022-06-02,Denmark,64530014
2022-06-02,Estonia,3403443
2022-06-02,Finland,10958975
2022-06-02,France,275396079
2022-06-02,Greece,82814046
2022-06-02,Iceland,1356835
2022-06-02,Ireland,12247384
2022-06-02,Israel,51358761
2022-06-02,Italy,221481403
2022-06-02,Japan,50612934
2022-06-02,Latvia,7223398
2022-06-02,Lithuania,8704745
2022-06-02,Luxembourg,4272633
2022-06-02,Mexico,15368674
2022-06-02,Netherlands,30625994
2022-06-02,New Zealand,0
2022-06-02,Norway,11126699
2022-06-02,Slovakia,51189258
2022-06-02,Slovenia,5274575
2022-06-02,South Korea,49340905
2022-06-02,Sweden,18368364
2022-06-02,Switzerland,21133431
2022-06-02,Taiwan,11473541
2022-06-02,United States,899876875
