Date,Country,NumberOfTest
2021-09-17,Australia,0
2021-09-17,Austria,284257
2021-09-17,Belgium,56901
2021-09-17,Canada,112092
2021-09-17,Chile,57845
2021-09-17,Colombia,50392
2021-09-17,Czechia,122046
2021-09-17,Denmark,36700
2021-09-17,Estonia,7026
2021-09-17,Finland,2338
2021-09-17,France,790437
2021-09-17,Greece,0
2021-09-17,Hungary,15580
2021-09-17,Iceland,1552
2021-09-17,Ireland,26783
2021-09-17,Israel,94191
2021-09-17,Italy,339659
2021-09-17,Japan,168867
2021-09-17,Luxembourg,1586
2021-09-17,Mexico,18472
2021-09-17,New Zealand,15418
2021-09-17,Norway,16535
2021-09-17,Poland,35675
2021-09-17,Portugal,68799
2021-09-17,Slovakia,32839
2021-09-17,Slovenia,6252
2021-09-17,South Korea,47324
2021-09-17,Switzerland,54809
2021-09-17,Taiwan,19771
2021-09-17,Turkey,341854
2021-09-17,United Kingdom,903071
