tDate,Country,NumberOfTest
2021-04-15,Australia,44406
2021-04-15,Austria,308943
2021-04-15,Belgium,41776
2021-04-15,Canada,133832
2021-04-15,Chile,70821
2021-04-15,Colombia,89027
2021-04-15,Costa Rica,4010
2021-04-15,Czechia,226751
2021-04-15,Denmark,201279
2021-04-15,Estonia,5434
2021-04-15,Finland,19689
2021-04-15,France,375978
2021-04-15,Germany,0
2021-04-15,Greece,130207
2021-04-15,Hungary,21942
2021-04-15,Iceland,736
2021-04-15,Ireland,14926
2021-04-15,Israel,14282
2021-04-15,Italy,420185
2021-04-15,Japan,82330
2021-04-15,Latvia,17233
2021-04-15,Lithuania,19680
2021-04-15,Luxembourg,9170
2021-04-15,Mexico,21233
2021-04-15,Netherlands,0
2021-04-15,New Zealand,5459
2021-04-15,Norway,19717
2021-04-15,Poland,181629
2021-04-15,Portugal,42082
2021-04-15,Slovakia,176477
2021-04-15,Slovenia,4315
2021-04-15,South Korea,50144
2021-04-15,Spain,0
2021-04-15,Sweden,48658
2021-04-15,Switzerland,33193
2021-04-15,Taiwan,526
2021-04-15,Turkey,318217
2021-04-15,United Kingdom,988311
2021-04-15,United States,1474676
