tDate,Country,NumberOfTest
2021-09-15,Australia,0
2021-09-15,Austria,353847
2021-09-15,Belgium,53888
2021-09-15,Canada,83652
2021-09-15,Chile,36966
2021-09-15,Colombia,45684
2021-09-15,Costa Rica,7947
2021-09-15,Czechia,65197
2021-09-15,Denmark,40227
2021-09-15,Estonia,7150
2021-09-15,Finland,16462
2021-09-15,France,496859
2021-09-15,Greece,182830
2021-09-15,Hungary,12892
2021-09-15,Iceland,1744
2021-09-15,Ireland,30169
2021-09-15,Israel,159309
2021-09-15,Italy,375306
2021-09-15,Japan,107105
2021-09-15,Lithuania,24870
2021-09-15,Luxembourg,6400
2021-09-15,Mexico,17060
2021-09-15,New Zealand,0
2021-09-15,Norway,24440
2021-09-15,Poland,83458
2021-09-15,Portugal,71689
2021-09-15,Slovakia,9954
2021-09-15,Slovenia,6704
2021-09-15,South Korea,0
2021-09-15,Spain,0
2021-09-15,Switzerland,39503
2021-09-15,Taiwan,24890
2021-09-15,Turkey,341004
2021-09-15,United Kingdom,1063453
2021-09-15,United States,1547739
